date,bdi,Mode00,Mode01,Mode02,Mode03,Mode04,Mode05,Mode06,Mode07,Mode08,Mode09,Mode10
2018/10/23,1577.0,3.3319235,2.2294073,6.7193604,4.5592856,76.505905,-54.992943,75.62359,147.53601,427.34988,-389.11603,1293.7252
2018/10/24,1546.0,-0.41250047,-4.1065445,3.8393288,0.50508463,57.97822,-56.91256,83.24387,156.22552,402.68283,-380.47595,1298.1667
2018/10/25,1516.0,5.194341,-7.5002747,-13.552825,8.326788,59.055923,-53.73794,86.261086,138.10951,412.2262,-369.6167,1290.8792
2018/10/26,1519.0,-3.12995,-8.099278,-12.058941,-11.974867,54.070477,-48.479126,75.70316,164.44374,416.5993,-370.25677,1275.627
2018/10/27,1519.0,2.787011,-8.043376,-15.932853,-17.08316,51.148823,-46.811844,72.47814,156.043,374.6485,-322.09448,1270.0375
2018/10/28,1519.0,-2.5747092,-3.767862,-9.903639,-18.939205,36.806465,-39.58793,69.5496,159.02638,388.1535,-338.23114,1269.6154
2018/10/29,1522.0,2.1128676,0.86278725,-34.118507,-14.928221,32.870186,-46.76755,65.51035,158.97386,400.67505,-354.57135,1284.9187
2018/10/30,1513.0,0.59960806,5.1192,-12.643466,-25.448221,26.008236,-28.477629,55.368927,164.60318,409.22714,-365.33734,1283.3
2018/10/31,1490.0,3.8061333,5.3244343,2.2082171,-29.825792,25.62823,-42.02135,61.853767,156.7791,417.2833,-376.56128,1290.5444
2018/11/1,1470.0,0.8964453,5.133761,-12.632256,-28.61622,15.560094,-31.225336,54.826355,163.03331,383.5882,-340.88446,1284.0363
2018/11/2,1457.0,0.98216116,-16.584831,-7.521577,-34.439568,9.515138,-23.330038,48.088913,181.7432,387.1913,-354.8216,1275.8735
2018/11/3,1457.0,3.9075823,-5.6111937,-14.829994,-35.973965,-0.5882926,-33.352448,60.24144,165.73262,375.7677,-340.3963,1282.3643
2018/11/4,1457.0,0.3131805,5.271505,-23.784267,-39.597225,-3.9451456,-29.62857,47.151543,145.40192,401.1361,-326.37085,1269.0308
2018/11/5,1428.0,2.5006874,6.37205,-12.796307,-38.562035,-7.463437,-34.922794,51.30217,159.58362,406.75195,-349.55292,1275.0924
2018/11/6,1395.0,-0.21012211,2.6900873,-20.481823,-40.331715,-23.525036,-29.620974,41.21489,169.05806,386.2976,-343.9229,1282.3516
2018/11/7,1304.0,3.978921,-14.53855,-16.821848,-48.18898,-21.122978,-30.94443,43.334496,171.7623,388.83994,-357.67316,1285.4153
2018/11/8,1231.0,6.7712092,-19.838,-36.700417,-57.79174,-36.062115,-31.244932,43.044678,150.53778,424.82816,-383.72186,1297.0455
2018/11/9,1147.0,8.603039,-39.69755,-47.34754,-61.58787,-39.141968,-53.35711,46.654526,164.5609,418.9595,-400.099,1306.2823
2018/11/10,1147.0,9.298961,-35.318333,-78.64668,-89.92892,-65.49245,-41.60282,43.974342,165.61578,379.26602,-329.4533,1263.63
2018/11/11,1147.0,3.930674,-20.83117,-92.64842,-102.8113,-74.02746,-61.189693,40.05311,157.12886,407.00375,-362.89545,1279.6519
2018/11/12,1125.0,0.5455859,-8.833804,-73.69478,-119.01923,-97.633316,-77.56197,47.88452,165.12955,393.40878,-386.74298,1307.3794
2018/11/13,1064.0,4.047095,2.4891183,-69.08361,-118.48087,-102.802826,-86.367424,47.285446,153.23506,413.65662,-379.6485,1287.0905
2018/11/14,1009.0,8.295505,-4.7666173,-45.595642,-130.6675,-129.91333,-102.409195,55.191643,151.42625,401.29022,-362.64233,1278.4777
2018/11/15,1020.0,8.822502,-13.655825,-50.155144,-134.07597,-145.62442,-118.27268,53.09089,148.87198,387.6369,-335.49847,1258.7943
2018/11/16,1031.0,-4.1794047,-20.244457,-56.2693,-130.4949,-152.61243,-135.39688,44.342926,156.00264,418.7433,-398.82806,1292.2306
2018/11/17,1031.0,9.196479,0.21865608,-16.279776,-136.8017,-169.78575,-150.59306,57.208923,148.98845,391.1718,-373.36102,1286.2793
2018/11/18,1031.0,1.1471262,11.1659975,-22.2044,-118.97257,-182.29681,-165.17087,56.607666,136.33015,390.24893,-344.46936,1262.347
2018/11/19,1023.0,5.6043105,16.327955,-12.510528,-113.730446,-190.5657,-171.12936,46.052025,159.69281,418.49142,-402.7577,1286.2626
2018/11/20,1003.0,-1.9679513,-2.6528666,5.7792387,-101.29024,-195.0691,-184.20349,52.79017,121.418465,385.7268,-351.9328,1278.2676
2018/11/21,1008.0,0.98774433,-14.983836,20.365189,-78.02341,-211.86655,-203.36234,47.336502,152.87955,417.9956,-428.1222,1304.1165
2018/11/22,1018.0,2.5195215,1.8923225,28.42687,-82.50982,-207.25092,-220.69496,55.82065,150.59602,370.6078,-358.28607,1268.7189
2018/11/23,1093.0,0.24722359,-4.634186,17.64697,-45.418285,-215.40033,-217.2188,36.666183,143.94739,396.3987,-361.05896,1263.2335
2018/11/24,1093.0,-8.866187,24.737871,9.764543,-39.704823,-212.41492,-226.91937,58.76169,116.51393,383.27216,-330.9668,1247.2296
2018/11/25,1093.0,2.4928336,25.319143,45.737617,-7.4264836,-205.93248,-228.84793,26.866364,138.09909,380.47137,-365.68622,1287.3499
2018/11/26,1217.0,2.8798723,20.424934,46.600803,21.311455,-199.33871,-243.129,28.630508,134.05923,408.22073,-384.35724,1274.3635
2018/11/27,1339.0,-10.18139,16.251242,64.5745,40.401066,-188.49992,-237.14275,22.565025,133.94905,405.20483,-382.0158,1276.501
2018/11/28,1330.0,-12.814209,43.18621,69.01253,77.50768,-171.89818,-237.24574,25.766335,130.91846,386.67615,-376.36133,1285.9324
2018/11/29,1281.0,-1.6181698,43.02546,73.41962,106.84834,-149.7023,-236.53333,24.500961,115.730835,423.61896,-413.1314,1295.629
2018/11/30,1231.0,8.844163,1.3845519,92.3885,134.80995,-127.069885,-243.24838,16.52726,131.13414,368.58118,-336.453,1265.4825
2018/12/1,1231.0,11.71145,-31.501324,56.18891,140.14265,-109.51865,-244.70299,12.788742,126.708496,388.92267,-354.5252,1268.2743
2018/12/2,1231.0,4.653829,-28.969177,13.071484,135.33704,-75.393364,-242.8524,2.259491,113.33434,389.46692,-336.11115,1260.5726
2018/12/3,1203.0,4.3942723,-17.793623,-13.667467,141.62802,-67.543526,-249.33313,-4.9421616,134.05956,397.96066,-389.27863,1290.8021
2018/12/4,1237.0,5.898625,-6.709749,-19.795616,116.05382,-37.321785,-245.00162,-9.606152,140.35962,413.31067,-402.25726,1281.9314
2018/12/5,1296.0,-0.4057431,11.060373,-32.02351,106.3185,-27.201601,-253.2773,8.879196,123.944954,372.36273,-361.39233,1279.9601
2018/12/6,1339.0,-8.254964,19.979902,-26.147125,89.64292,-11.152152,-246.46165,-6.432869,112.74097,412.26486,-392.49194,1292.395
2018/12/7,1372.0,-7.7199054,25.742924,-2.7009149,82.732994,9.364437,-243.91475,-14.853546,117.31307,395.9358,-373.0876,1284.4109
2018/12/8,1372.0,-3.3027825,28.792292,22.338692,88.875786,25.777882,-250.91258,-2.2945633,119.916016,394.28635,-369.73096,1275.0521
2018/12/9,1372.0,-0.6198437,10.349982,46.451683,75.95426,43.222527,-227.83655,-12.860161,116.1762,398.8676,-370.9264,1278.7607
2018/12/10,1385.0,0.31523073,-6.9374876,42.786827,92.8299,48.26512,-230.80563,-2.8479004,121.19086,401.57147,-368.5526,1261.6567
2018/12/11,1364.0,-4.4115486,-11.230504,40.696075,77.382935,67.46702,-229.70186,-16.427269,123.80517,360.97028,-326.75745,1272.6884
2018/12/12,1353.0,-1.1335261,-9.585224,20.676556,93.81922,68.0924,-219.12445,-21.609543,128.08379,401.03735,-372.65558,1283.2323
2018/12/13,1365.0,2.7523959,-9.595141,-4.772076,81.9546,78.56028,-216.55551,-4.963703,123.68506,404.70587,-398.44653,1288.9489
2018/12/14,1401.0,-3.6106398,3.245457,-8.107662,67.856125,83.76317,-196.0803,-29.148022,127.510704,403.52448,-387.7085,1284.6084
2018/12/15,1401.0,-2.5072267,6.854319,-15.719669,67.44519,104.58668,-204.04941,-4.3181458,113.53089,387.98782,-359.86548,1276.1183
2018/12/16,1401.0,-4.8535805,9.98795,0.50177073,63.93148,104.0672,-190.78719,-21.407906,112.85083,401.02896,-360.6502,1268.8691
2018/12/17,1406.0,-3.4581435,10.755189,-4.413808,53.20011,110.2381,-190.81038,-13.338543,111.906845,413.3792,-401.99353,1301.9492
2018/12/18,1395.0,5.6912427,13.762008,-2.68939,31.799263,121.615456,-174.34964,-29.540157,130.33527,392.674,-370.82867,1272.3593
2018/12/19,1378.0,2.7327802,-1.4906087,8.070143,22.86281,125.98325,-157.46112,-24.998482,115.52387,444.8068,-433.52582,1297.471
2018/12/20,1318.0,-2.435331,-2.5299988,-10.824612,32.86398,114.22392,-144.72171,-26.651508,109.79288,407.18875,-394.06488,1297.4264
2018/12/21,1279.0,6.9291716,-6.2646284,-2.6591196,10.203611,122.75007,-154.2745,-21.914482,125.02018,390.92838,-377.94885,1287.4578
2018/12/22,1279.0,5.690943,-25.617764,-26.456402,-4.8519278,123.359825,-136.27423,-34.753647,125.71796,387.66306,-360.94,1271.1882
2018/12/23,1279.0,1.2759115,-3.0595388,-48.98462,-20.44803,102.79459,-116.95336,-53.339043,128.77255,382.20386,-370.4527,1289.0657
2018/12/24,1271.0,-6.182699,6.7258854,-56.85408,-37.53743,106.31166,-122.31527,-48.846413,126.25208,401.01453,-385.15887,1284.8585
2018/12/25,1271.0,0.859915,8.229333,-37.852104,-51.818745,87.96999,-98.24458,-58.495533,103.85777,408.2188,-385.27948,1296.3005
2018/12/26,1271.0,0.5915619,-3.9630933,-18.46618,-70.39305,79.00689,-92.72358,-63.344524,118.07821,404.3343,-391.78314,1294.5955
2018/12/27,1271.0,-2.7063324,2.222025,-20.745844,-69.579666,59.997932,-77.353035,-73.21537,120.25019,416.8032,-404.3753,1290.1077
2018/12/28,1271.0,-1.1296849,1.8015771,4.4175873,-75.50034,62.534515,-76.08263,-70.11453,112.08191,398.4125,-360.90906,1266.977
2018/12/29,1271.0,-5.4672527,-0.7267037,7.775642,-72.30956,50.495304,-75.742424,-73.71463,123.65198,382.60922,-370.8791,1285.3939
2018/12/30,1271.0,2.6305034,11.661966,5.175374,-50.549667,35.255196,-55.03495,-81.12566,114.00328,388.139,-352.4444,1264.422
2018/12/31,1271.0,2.7149563,4.5381436,14.42808,-61.35733,26.502478,-56.15037,-84.3884,118.63386,384.41464,-357.17456,1270.833
2019/1/1,1271.0,-4.917441,-0.6564831,9.327182,-47.216698,23.316753,-60.62178,-78.95613,104.37071,398.33337,-368.5063,1282.3756
2019/1/2,1282.0,1.7485254,-9.394804,13.894194,-48.750465,25.872402,-65.265785,-73.83207,104.56352,420.78317,-409.3357,1301.9095
2019/1/3,1267.0,0.6647222,-7.5055065,20.097319,-42.399445,16.828701,-40.335983,-90.31082,93.453094,387.25134,-349.62732,1280.8462
2019/1/4,1260.0,2.4139812,-2.9040215,26.007702,-24.38702,6.7219753,-56.85824,-79.904625,95.20432,360.9077,-323.91168,1276.3667
2019/1/5,1260.0,4.3059764,-3.0881078,-1.6031631,-5.0865545,1.3641107,-39.53813,-94.25652,99.67766,397.43463,-345.79938,1261.3682
2019/1/6,1260.0,9.633421,5.083666,1.6740001,-21.541237,-0.51571155,-38.192123,-96.34114,88.050545,443.03357,-430.90662,1315.7683
2019/1/7,1247.0,-4.164474,4.5963225,-4.4280796,-14.697633,-4.53711,-33.790672,-90.05244,92.069405,386.64774,-356.97046,1285.0005
2019/1/8,1262.0,-3.2058096,-4.229183,-8.038508,-9.537602,-13.104688,-44.407967,-90.2233,92.755394,387.72055,-355.44067,1284.7593
2019/1/9,1238.0,0.46036026,-2.2758124,-2.757294,-8.255581,-17.165009,-39.13555,-92.69159,84.61696,405.35312,-379.67993,1296.2025
2019/1/10,1189.0,3.3277376,4.3040314,-0.358886,-3.3440452,-25.489492,-20.957926,-97.02399,91.02506,439.68948,-435.63934,1312.6959
2019/1/11,1169.0,4.1265016,-9.663824,-12.499704,-8.424853,-26.059933,-30.516834,-98.26661,84.0589,426.24564,-404.84106,1301.331
2019/1/12,1169.0,1.2709959,-14.245998,-31.543291,-17.702122,-30.729576,-30.060875,-107.77252,87.423325,377.9647,-347.10736,1288.2249
2019/1/13,1169.0,0.5856503,-7.698748,-33.634136,-15.162642,-45.47898,-30.668245,-102.84708,93.10441,402.14868,-371.46893,1279.385
2019/1/14,1147.0,0.33303308,1.2652614,-36.273533,-28.128143,-39.058933,-32.02965,-95.52198,73.66458,366.80444,-312.7614,1266.6683
2019/1/15,1096.0,7.731405,-2.4512837,-25.419323,-28.201174,-52.48357,-29.745579,-114.358505,85.162636,421.438,-401.07764,1305.3956
2019/1/16,1055.0,9.967344,-6.1213255,-15.784358,-32.74482,-58.01222,-51.008244,-99.65474,82.81675,362.09705,-303.8905,1259.221
2019/1/17,1077.0,5.3095927,-21.73496,-25.970734,-54.968655,-57.246845,-57.216972,-98.05468,99.33247,358.55618,-346.19226,1282.0554
2019/1/18,1112.0,2.0536065,-9.47058,-29.38075,-61.73993,-62.06329,-57.83811,-100.26931,77.955986,366.62912,-322.39612,1274.3274
2019/1/19,1112.0,-4.514126,12.24675,-42.58284,-57.50599,-72.02074,-62.24222,-97.35343,77.13844,394.24493,-351.29938,1276.9962
2019/1/20,1112.0,-5.2349324,31.614887,-11.621686,-49.577694,-79.02009,-75.03892,-93.87466,80.215034,387.3263,-372.97205,1299.0214
2019/1/21,1092.0,-0.8045609,5.9295855,0.73412603,-50.72869,-81.18981,-80.44183,-107.13739,70.43305,388.30856,-342.0489,1283.2944
2019/1/22,1036.0,1.7372668,-5.4908843,20.1904,-36.136047,-88.859604,-69.170494,-107.8427,69.31658,428.00247,-409.79224,1312.0541
2019/1/23,982.0,-0.32098275,-16.689224,-1.566677,-37.69146,-85.83173,-89.56522,-101.90361,60.811493,413.61554,-373.27478,1291.6865
2019/1/24,939.0,5.373745,-31.666208,-0.41703892,-40.088173,-90.75905,-101.266075,-97.851685,59.927444,392.6164,-346.5359,1284.5273
2019/1/25,905.0,9.885668,-19.136942,-37.752544,-40.61253,-100.707954,-106.15391,-107.02511,70.91543,383.2164,-352.3556,1287.9438
2019/1/26,905.0,6.9515624,-20.53451,-36.350937,-35.2807,-107.96805,-111.33579,-106.59429,53.381454,426.26047,-416.0631,1329.8406
2019/1/27,905.0,5.897467,-8.147809,-53.15482,-54.808502,-125.221886,-138.74637,-105.446434,67.24728,360.05328,-291.456,1255.1482
2019/1/28,852.0,-1.0564101,5.51617,-45.61264,-71.666145,-124.88886,-136.27968,-109.33436,56.86888,383.7952,-330.95508,1276.372
2019/1/29,797.0,3.6071677,3.9927778,-42.46318,-75.442474,-129.06558,-154.47343,-111.793884,61.07309,378.12976,-331.31647,1282.143
2019/1/30,721.0,8.510567,-10.25765,-43.61838,-91.399216,-137.66415,-166.52805,-111.61638,81.27724,344.63803,-297.7976,1261.7072
2019/1/31,668.0,5.0379825,-30.412039,-50.8968,-93.22047,-153.36562,-176.14098,-115.64393,59.504463,389.6073,-349.50873,1285.0077
2019/2/1,645.0,8.608068,-24.353966,-56.868538,-104.81764,-171.1117,-193.149,-108.33499,60.840904,386.03427,-352.1447,1294.951
2019/2/2,645.0,9.343093,-14.779772,-64.85443,-124.09952,-172.37807,-200.19894,-123.45987,57.21853,399.77167,-351.7519,1276.8654
2019/2/3,645.0,-3.499955,1.6905081,-59.624302,-131.37895,-187.87163,-240.33769,-113.79304,55.27095,367.79767,-303.90912,1268.1556
2019/2/4,634.0,0.3268984,3.677508,-42.418995,-122.93361,-213.81636,-222.55392,-130.67722,51.183807,366.84576,-312.83643,1266.6843
2019/2/5,629.0,3.619628,9.421233,-29.448196,-124.474846,-220.40356,-238.99614,-139.61966,40.715836,398.10486,-354.99152,1289.8085
2019/2/6,629.0,4.2490044,7.3888054,-14.876145,-108.85758,-234.18388,-252.551,-137.95728,46.365105,324.63538,-253.69524,1246.8864
2019/2/7,610.0,-1.9901328,-2.7355077,1.0183779,-98.65626,-233.7191,-256.6608,-145.18707,23.391335,378.97342,-335.7392,1298.309
2019/2/8,601.0,-0.9653777,-8.158124,1.9332662,-90.71213,-235.47643,-272.5116,-146.46524,25.692526,360.5303,-296.47638,1266.9305
2019/2/9,601.0,4.6156507,-6.046908,11.547735,-75.32002,-241.78218,-263.4634,-168.48859,20.999275,349.48105,-286.45764,1265.8655
2019/2/10,601.0,4.704555,-4.965014,9.252885,-59.217228,-241.17787,-279.09247,-164.03888,18.217503,326.16425,-264.06293,1262.3635
2019/2/11,595.0,2.2202652,0.6527658,10.223968,-49.737164,-241.4165,-291.40665,-171.62125,27.31149,355.4747,-320.16962,1280.148
2019/2/12,598.0,-2.218066,-7.017232,-4.7620716,-51.959927,-237.21846,-292.3518,-178.7648,11.790365,368.02072,-326.37213,1280.9009
2019/2/13,608.0,-1.6265081,6.851176,11.396725,-34.192764,-241.37688,-295.75262,-186.76324,15.539269,348.49545,-301.40997,1269.5237
2019/2/14,628.0,-4.8966637,-3.7789338,6.594672,-24.289087,-230.54706,-298.22842,-194.35037,6.988362,336.00003,-266.28406,1253.8027
2019/2/15,639.0,-2.141338,10.687303,4.9426484,8.817345,-230.78816,-314.41812,-192.69574,-0.7838249,363.10434,-327.0,1285.912
2019/2/16,639.0,-2.466494,14.30006,8.765448,12.502082,-211.77197,-305.5478,-201.2904,-0.9877138,370.47733,-338.68634,1280.3462
2019/2/17,639.0,0.59884,4.605526,26.203352,23.908175,-211.90968,-307.81503,-200.09323,1.3428946,341.1466,-312.24255,1277.6353
2019/2/18,643.0,3.869977,1.8650346,18.362368,32.566254,-194.34694,-318.53857,-216.44156,2.2493143,313.63718,-246.13518,1238.5195
2019/2/19,635.0,0.5334112,-4.9373226,3.9884639,46.665764,-185.81384,-313.89935,-226.11978,-7.875086,339.33365,-275.37976,1251.9119
2019/2/20,622.0,-0.36315703,3.6302195,8.486694,50.031845,-155.69809,-301.5596,-238.94568,-18.682903,307.2346,-241.55122,1235.1329
2019/2/21,630.0,7.7240114,-1.2292374,1.3285006,40.223957,-173.64699,-315.3839,-226.39502,-9.362026,334.82083,-304.2265,1273.6312
2019/2/22,634.0,-6.2663817,-5.418586,-5.121695,44.3779,-137.3191,-321.55838,-245.8682,-17.550507,335.249,-320.35034,1284.279
2019/2/23,634.0,-1.9567227,-1.3900211,-31.586212,44.82721,-111.96017,-318.1941,-254.61691,-19.488214,335.07642,-271.45837,1241.0784
2019/2/24,634.0,-0.00640022,5.8233175,-3.21578,37.631634,-107.477516,-318.67773,-255.02359,-21.920301,318.7667,-266.66388,1243.1954
2019/2/25,637.0,-1.1407907,8.658962,-1.1500612,30.314201,-89.38119,-326.08987,-249.73453,-26.833609,313.0148,-278.35107,1258.3544
2019/2/26,649.0,-5.1438212,-2.5217164,3.5773933,25.242292,-88.21196,-304.19547,-275.12366,-23.489943,323.59497,-289.87598,1256.9727
2019/2/27,651.0,-4.808414,1.0284431,11.230183,25.461916,-46.538795,-325.47006,-266.76703,-35.74221,292.25528,-228.00749,1228.1534
2019/2/28,658.0,-0.20775273,1.0624413,2.247101,10.515809,-46.555332,-312.19046,-279.27716,-41.057724,281.93726,-190.49092,1201.7441
2019/3/1,664.0,-7.026696,17.051214,10.950564,16.166656,-50.985306,-326.2567,-267.73837,-28.314928,322.5506,-304.63885,1269.6223
2019/3/2,664.0,-3.4118428,-5.066642,1.4709628,23.635752,-31.313057,-316.5118,-278.9302,-34.26873,298.97644,-249.65825,1230.8813
2019/3/3,664.0,-0.6558211,3.9412336,8.295609,14.213723,-11.932335,-320.44772,-285.1516,-41.163605,319.2671,-277.43793,1245.1927
2019/3/4,669.0,1.184328,-2.3651152,16.26404,16.531904,-6.011565,-319.9168,-288.172,-33.415184,299.9195,-253.67088,1228.2288
2019/3/5,663.0,1.1897367,3.3642204,11.419033,21.929892,-2.6500595,-313.08246,-287.56998,-40.11508,303.98737,-252.89748,1228.4426
2019/3/6,664.0,-6.8955064,-5.1594667,0.43681347,22.141346,11.256545,-318.38995,-294.2024,-40.85341,284.1126,-220.88585,1216.7236
2019/3/7,657.0,4.090106,-4.712688,-2.6581218,16.21868,20.949541,-298.50925,-300.56088,-52.497322,311.1494,-266.79272,1232.6687
2019/3/8,649.0,-0.24049982,-5.807994,-2.3519244,18.330267,32.863136,-299.9692,-307.18573,-48.315308,285.58673,-243.63063,1230.1624
2019/3/9,649.0,7.718294,2.1152341,-13.389904,-10.920828,39.94443,-312.9205,-295.11725,-54.966423,272.40625,-205.22404,1208.4376
2019/3/10,649.0,-0.9461193,8.477878,-12.413798,-0.49217668,48.798367,-302.22784,-308.32852,-55.147682,296.4632,-253.87144,1228.3809
2019/3/11,645.0,2.0239687,0.70690584,-9.620817,-7.3339148,46.511417,-285.58728,-307.9771,-55.259583,291.71625,-242.57207,1213.8899
2019/3/12,647.0,4.0520372,-13.271868,-11.79955,6.8792095,50.525356,-284.22418,-317.9247,-60.031937,281.12366,-228.1201,1213.3748
2019/3/13,654.0,1.937087,-1.5604877,-11.555221,-9.886,53.007404,-271.8358,-319.14148,-64.91606,293.3161,-247.53078,1218.4624
2019/3/14,677.0,-1.1753929,12.454339,-9.402785,-16.593111,52.91667,-274.16785,-318.74332,-62.67112,298.24414,-259.34418,1225.1531
2019/3/15,730.0,-3.909395,-2.6164913,6.8527384,-16.067554,41.92552,-256.91708,-323.1657,-59.96614,308.7719,-299.32764,1244.8239
2019/3/16,730.0,-4.0131783,25.301676,-5.067092,-2.7684145,59.74017,-277.8403,-316.227,-62.94771,283.39093,-229.80016,1209.6527
2019/3/17,730.0,-1.699005,25.639177,18.11316,-3.8945293,57.76614,-243.03252,-328.61832,-62.359016,280.50998,-239.10576,1206.2036
2019/3/18,721.0,1.8786894,2.6763957,30.95435,16.039568,62.12667,-254.11931,-325.18686,-65.476036,292.13544,-239.52235,1204.5963
2019/3/19,712.0,4.6783676,-1.2235994,31.693073,17.93452,55.302856,-225.3824,-334.58575,-76.043274,312.05728,-283.98804,1224.1875
2019/3/20,709.0,0.7334304,-8.480964,11.055125,16.80178,82.16059,-238.44106,-329.8922,-70.21942,284.33862,-233.15681,1202.5681
2019/3/21,695.0,-0.62968576,-7.7569847,8.484734,22.33838,72.49442,-215.53407,-339.24332,-63.56385,287.19244,-253.18129,1208.5298
2019/3/22,690.0,10.544625,-1.5840425,-7.399977,15.960609,72.42147,-214.92339,-335.58377,-78.60223,275.34943,-219.7112,1196.2621
2019/3/23,690.0,-0.7729839,-6.820495,-22.341152,25.865862,65.84244,-210.50073,-337.18857,-67.68734,266.60092,-212.17232,1185.2148
2019/3/24,690.0,-1.5902206,-5.684774,-12.0885105,11.506645,66.32611,-191.41527,-348.55014,-82.52368,291.40717,-254.21184,1208.653
2019/3/25,689.0,-2.6417377,7.166726,-19.478878,9.051489,62.72928,-176.76564,-352.4751,-70.93615,264.54047,-225.89113,1195.7582
2019/3/26,683.0,2.904392,1.6135161,-28.217693,1.0540845,60.728172,-180.36191,-342.25125,-78.27927,262.39752,-226.93755,1200.7646
2019/3/27,690.0,3.4950638,-5.7923536,-23.49891,-2.074387,59.711376,-156.76564,-362.6261,-75.36027,293.86755,-244.50636,1186.9425
2019/3/28,692.0,-2.5088472,-0.097163066,2.2105947,-2.500096,56.935555,-150.62231,-362.5649,-82.74152,285.12933,-257.3706,1206.6941
2019/3/29,692.0,1.8833644,-5.257853,-4.7218685,-12.956114,68.825455,-154.8428,-362.69568,-84.66667,304.8054,-284.1579,1213.4148
2019/3/30,692.0,0.89871526,10.1070595,-0.8515194,-12.876777,51.358208,-145.81395,-358.98672,-79.82388,267.83182,-250.52464,1208.9752
2019/3/31,689.0,0.8591697,-2.6713486,-3.1200976,3.2800958,48.60041,-137.71518,-362.2439,-83.07128,269.03452,-237.77763,1192.1862
2019/4/1,685.0,1.2179394,-1.4193479,-1.3851295,-14.059704,47.132694,-140.72055,-361.88895,-72.12231,249.0689,-196.36765,1168.3466
2019/4/2,674.0,6.931942,1.2986643,9.19029,-3.9536002,45.848747,-127.03625,-365.3193,-93.94597,293.31567,-260.73694,1199.0999
2019/4/3,672.0,-4.082589,-11.763567,-4.500142,-8.901432,40.014397,-87.332535,-376.32538,-85.48446,235.03944,-204.5236,1182.0717
2019/4/4,699.0,6.4243364,-1.311691,-1.2829068,-9.48333,30.311607,-93.60735,-379.34042,-89.14188,252.77234,-214.95049,1179.8984
2019/4/5,711.0,-5.212987,8.672773,-12.529776,-5.8823094,30.750511,-98.93369,-368.1548,-98.9973,269.69278,-231.68248,1185.3541
2019/4/6,711.0,-5.889247,10.515423,-10.597373,-2.2943723,35.28552,-78.64415,-380.03607,-101.07371,271.32242,-236.63121,1181.1747
2019/4/7,711.0,-3.7033336,10.975923,-1.9907094,4.413964,23.872746,-84.26614,-370.06555,-97.853386,261.9796,-217.6646,1170.8508
2019/4/8,714.0,-4.4645567,-5.022524,-1.1414504,1.8605907,31.24482,-56.301563,-385.4356,-105.33378,250.61954,-202.35255,1165.8928
2019/4/9,725.0,-0.57799745,-5.5845537,6.8042145,-0.5771076,27.431602,-58.600803,-381.5004,-104.99978,258.62262,-220.2921,1174.4258
2019/4/10,734.0,0.6295966,-2.6802537,12.387215,4.4963927,23.374163,-55.58265,-383.58643,-99.68751,236.47858,-174.22246,1147.3481
2019/4/11,728.0,-5.963411,-3.5960846,2.2218144,15.45416,31.604618,-55.157326,-384.4215,-103.12896,254.72748,-204.85591,1162.973
2019/4/12,726.0,-0.06898281,-4.2933903,10.285259,13.349635,25.262945,-36.985825,-392.5309,-102.523674,268.62354,-237.18443,1173.0485
2019/4/13,726.0,3.036527,4.0569496,5.629794,9.22681,19.126093,-29.825422,-387.27548,-104.03912,241.28557,-193.06055,1154.9241
2019/4/14,726.0,-2.04361,-1.0550565,11.163793,23.755915,24.414808,-30.014326,-384.75076,-112.562515,233.66733,-176.41222,1153.0405
2019/4/15,738.0,5.741083,-4.2851744,-0.16169403,12.053372,26.615442,-29.887571,-372.17328,-115.686226,244.29407,-204.9698,1161.0933
2019/4/16,749.0,1.2415792,3.4145195,2.234299,15.708869,31.709145,-21.774935,-382.98553,-111.51723,237.49323,-186.97812,1150.6351
2019/4/17,767.0,-4.782098,9.010646,-0.76207894,14.863114,28.051771,-18.855503,-375.83304,-122.61136,258.51343,-219.73314,1164.0388
2019/4/18,790.0,0.057079606,8.173277,5.2743597,11.068936,30.001118,-4.335107,-386.1398,-104.89205,246.42291,-213.7483,1159.6361
2019/4/19,790.0,1.3366498,4.793842,10.657294,18.122375,34.491524,6.9102745,-370.7142,-132.22403,242.93898,-207.84035,1162.1028
2019/4/20,790.0,2.9444387,3.235311,10.8202915,26.332556,37.23313,1.132617,-368.43604,-125.69394,261.04657,-232.29015,1170.576
2019/4/21,790.0,6.211901,-6.240181,23.423191,20.266598,31.799618,3.5800004,-377.15808,-121.50566,194.75491,-102.68533,1117.022
2019/4/22,790.0,-3.6118803,2.225516,16.616905,20.52177,31.584164,28.66182,-381.78134,-133.67711,235.01544,-177.31079,1144.5444
2019/4/23,821.0,-4.7208557,2.715879,5.192171,27.061445,41.804195,23.652887,-376.03506,-128.55986,252.19057,-202.5046,1153.5161
2019/4/24,850.0,-6.4923997,15.85796,6.690393,26.491812,40.38419,8.347435,-361.30432,-122.493195,229.61609,-184.88089,1147.5715
2019/4/25,869.0,-4.1658382,12.59295,10.634261,29.797194,43.957237,24.413767,-365.39276,-133.0033,261.69128,-234.89882,1171.4454
2019/4/26,889.0,-6.8154,10.085344,25.071093,28.24568,48.929333,29.29547,-360.96628,-127.883804,262.79834,-235.17656,1169.5115
2019/4/27,889.0,-3.6000962,18.676468,22.711203,33.23914,56.295177,47.288643,-371.37537,-125.80295,240.69133,-200.83366,1156.6176
