Actual,Predict,Actual0,Predict0,Actual1,Predict1,Actual2,Predict2,Actual3,Predict3,Actual4,Predict4,Actual5,Predict5,Actual6,Predict6,Actual7,Predict7,Actual8,Predict8,Actual9,Predict9,Actual10,Predict10
669.0,633.01874,-0.6725576274873465,3.206135,0.040695588065372636,-1.3251809,12.080491651366078,18.956484,23.979303157325628,20.911047,-4.227319486226826,-5.767171,-315.4187798308617,-322.65558,-289.2566949285219,-295.40063,-44.09095106647409,-39.75982,305.0895276427627,285.07727,-240.57384247524038,-252.00008,1227.5602389450883,1221.7762
663.0,641.38525,15.089912832920225,2.2982974,-12.264314972403804,3.1670043,1.6689595059530353,9.738547,23.38107043005768,27.28794,9.867277603616024,-2.4696562,-320.74444169723836,-316.31155,-295.8132599647338,-294.7092,-44.85749529172539,-46.998505,284.921449246923,288.8238,-207.66160284952534,-251.33821,1214.8358265632314,1221.8969
664.0,610.22656,-21.91252118444033,-10.97507,-5.185235397572378,-5.152321,-3.2261764253753715,0.7671396,17.233919577442467,26.944754,19.697098584664243,11.607638,-300.862001605559,-321.1865,-302.0919255814065,-301.4597,-56.930706074125375,-47.80561,312.4218353913692,270.93024,-255.0825636480846,-223.12593,1232.161458437793,1209.6819
657.0,624.8286,6.550496161219143,4.2582235,-12.422824220746563,-4.7430863,-0.6851625816221109,-2.358856,19.20073323871619,19.3648,31.977013478041506,21.494938,-302.32886671096185,-303.07584,-308.6309580860391,-307.82388,-52.60124690433425,-60.32245,286.3939650261249,295.38956,-230.90410002507124,-263.51654,1229.4298758810853,1226.1617
649.0,626.3097,-21.7063675837757,1.1706206,5.810269417377446,-6.9797387,-14.33559046288234,-0.69380504,-9.275131662965837,21.377565,39.15253615625351,33.683678,-315.32139746277073,-304.42764,-296.71656745797435,-314.66083,-59.48527917030575,-55.844986,273.1343032894256,272.13388,-191.7172502262271,-243.123,1205.8464653000053,1223.674
649.0,610.12585,6.884336966563754,12.274602,15.694143627801331,5.103831,-12.199768830111994,-11.150488,0.37674454115900274,-10.0398245,48.41554441398043,40.883125,-304.6195917301669,-316.1025,-309.75755762430947,-302.48425,-59.67297781176573,-62.93727,297.4330747648522,260.3258,-241.59055214850983,-206.8976,1227.5089354622035,1201.1504
649.0,615.45654,-10.572987265639672,-0.43749818,-2.636228021888546,9.445815,-10.842856700731794,-10.14127,-6.3468628497141415,0.5739664,46.017889777187065,49.883186,-287.9640633446956,-306.41034,-309.40984103875223,-315.7047,-59.78812776759734,-63.13469,292.60768354131915,282.04376,-229.8096130518123,-252.25282,1211.7522971487986,1221.5912
645.0,605.15753,-2.745004897214404,2.1267703,-22.782587311241006,0.44221836,-12.608330340558098,-11.052941,7.736121882723063,-6.7774115,50.39523429356937,47.557434,-286.60833122800756,-290.8617,-319.21553491137166,-315.38113,-64.72057873258947,-63.241043,281.9151732399924,277.7265,-215.0507361969065,-242.25066,1211.201055943092,1206.8695
647.0,602.42255,-3.7945661692291184,7.6740503,-4.288522659369945,-14.781253,-11.680682227074884,-11.856046,-10.183500031407124,8.600863,53.083177993087425,51.66046,-274.1683824190448,-289.45477,-320.4139989744987,-325.51804,-69.761332858791,-68.31762,294.2263591304929,268.21906,-234.96137732820205,-230.03255,1216.7136604396792,1206.2284
654.0,601.8097,12.305214857258319,3.1806293,17.641351678804185,-1.0885121,-11.04001506301812,-10.498681,-15.594018418082984,-11.037792,53.33107812555726,54.149776,-276.5309678910895,-276.7889,-320.0235783735165,-326.81165,-67.44580258485756,-73.50957,299.24875227908126,279.0891,-247.30105515376502,-246.49715,1223.9940256265586,1211.6224
677.0,608.1873,14.074748763685493,0.40670094,-5.251578173027849,13.08793,7.710475211817142,-10.874557,-16.024832310464177,-16.627787,42.05186802824583,53.95362,-259.148508749288,-279.09058,-324.37935234367677,-326.4189,-64.65273138227138,-71.12419,309.97940316305835,283.66467,-289.329450530964,-257.15063,1245.3746149767428,1218.3611
730.0,605.1545,31.18252058489874,-5.3372636,42.24104982083674,-1.9886665,-6.9152448730235765,8.933835,-2.689662084613344,-18.122463,60.05461507804528,42.773666,-280.23500823554326,-261.29224,-317.5469557984924,-330.87985,-67.73130540364984,-68.2257,284.1971532682779,293.22632,-216.76191720908227,-292.79352,1207.15730995086,1238.8604
730.0,637.962,-6.256070596481715,-2.9757442,45.560702750626106,27.781082,19.18257093398536,-8.407426,-4.880230977130708,-2.6218297,58.265408500474734,61.070263,-245.16300575371247,-282.78085,-329.7443287426588,-323.9083,-67.12331656066902,-71.42744,281.302209873231,270.337,-226.24769980111688,-231.59447,1203.424379209848,1202.4896
730.0,667.1314,-19.940831218295056,-4.17251,6.033135399323804,26.770054,32.15926584176076,18.406282,15.951014026294278,-6.2011333,62.676052576470255,59.07486,-256.364165943398,-246.72191,-326.3708667838212,-336.31015,-70.33986223116,-70.75299,293.041628530948,267.75348,-226.6745793136152,-239.59218,1201.6809111060868,1198.8776
721.0,684.47974,-19.94803265156629,-0.27108473,4.000032248053763,4.6663885,33.21661146069704,28.79078,18.605441670538713,17.440115,55.99583434656734,63.55047,-227.38019147749054,-258.254,-335.61097554076923,-332.88672,-81.21893410386915,-74.134224,313.3567968466362,278.2104,-273.1689928268534,-239.89384,1222.9432435152842,1197.2615
712.0,691.6271,6.97500767283728,5.642318,-17.15987127773024,0.9471844,14.323612803341339,29.978966,16.570646060267947,19.86415,82.58090504636894,56.556316,-240.5515474438,-228.34262,-330.99888984027035,-342.34113,-75.2273444396606,-85.37877,285.1508566256314,296.31705,-220.1698293940442,-279.00214,1199.4889677717383,1217.3857
709.0,685.91046,5.113264248651446,3.2739043,-14.738163343546752,-9.645769,11.06423114038642,17.195696,22.138643471573772,17.836515,73.06622584201496,83.93665,-217.51771153881947,-241.761,-340.18864375142783,-337.61792,-68.36727853093417,-79.13871,288.0209215643477,271.21616,-240.8711355251113,-234.52724,1205.9462668897218,1195.1422
695.0,686.1722,-32.34217129962791,-0.017251581,-5.328857671934339,-8.691441,-4.702805266223762,10.920816,15.475629835535525,23.736446,72.86087462858842,74.063,-216.8956899222481,-217.75427,-336.5945484257933,-347.12723,-83.84707018227284,-72.05664,276.1069710105465,273.76837,-206.46202506458127,-251.91743,1192.6784116594745,1201.2478
690.0,683.0361,5.6832455333681615,20.91994,-9.40881801133061,-4.3286185,-21.951082213450533,-4.0886736,25.87114905732075,15.51532,66.47561750242124,74.08896,-212.4528540744984,-217.18289,-338.1721443498083,-343.3983,-72.6189844393141,-88.09594,267.31405933476003,263.07324,-198.76561325198173,-222.12578,1180.7939876798002,1188.6588
690.0,652.31305,9.419857677589476,-0.027687192,-8.90254297129699,-8.063615,-12.497325771039337,-18.847452,12.71463385421934,27.612263,67.11172303278714,67.46035,-193.26717694431315,-212.55202,-349.3250773352118,-345.00238,-87.89684782611721,-76.43263,292.29932398920715,255.21132,-241.9465010181076,-214.36906,1206.073743960437,1177.324
690.0,646.4907,8.721236658312936,-1.1475766,4.69933664851386,-7.210121,-23.31996016831128,-12.592816,10.042502689272421,14.784556,63.32514437776109,67.85589,-178.58741713568384,-192.65047,-353.172490121745,-356.4761,-75.96537595505141,-92.29667,265.2518105021811,277.5256,-212.77587400388921,-252.75807,1192.1401169379515,1201.4565
689.0,652.0631,0.20998941251465333,-3.1764235,5.302321230364328,6.8466945,-30.968870591495723,-21.86565,2.1655153325611747,11.108894,61.55143297647596,64.30133,-182.18306791246144,-177.68839,-343.14559655302025,-360.5578,-83.5156460764483,-79.8872,263.1017504661519,253.35173,-213.8444847261383,-228.45311,1197.5419041119344,1188.083
683.0,641.5217,-16.359657838985626,6.6330833,-9.29315450788431,1.89892,-25.651518330068274,-28.57649,-0.45327127508683956,3.463404,60.444633578514754,62.209335,-158.5272630914812,-181.37836,-363.14497207478007,-350.14673,-80.51739379611126,-87.76347,294.8029267235896,251.3565,-231.8164116391499,-229.4265,1182.6434634791688,1193.2521
690.0,640.5885,6.849725176112906,4.1248727,-0.7451768911291214,-6.1476665,1.2416175124448237,-20.749174,-1.710010875513905,0.5821144,57.86332388262694,61.0879,-152.34714745378395,-157.37395,-363.0847541422523,-371.01035,-88.12289755162584,-84.65161,285.945509779787,279.87393,-245.24313790292175,-244.31456,1203.953159117397,1179.167
692.0,652.2093,-4.016255524012731,-3.8774776,-8.213859813651293,0.10689776,-4.357173133185726,-1.7936478,-12.109388558340003,-1.5671448,69.86903371940154,58.251846,-156.5897956852788,-151.18224,-363.213196464898,-370.81348,-90.10806692429796,-92.59136,305.92631109159424,271.9579,-273.3488958337679,-255.69106,1211.2435715461265,1199.409
692.0,646.266,8.374735945209041,3.8633428,13.772791023776769,-5.6628313,-0.7588902097881279,-4.6029882,-13.586046433365933,-13.1926565,52.2601614298669,70.33127,-147.51542325847373,-155.44873,-359.57215935570304,-370.99557,-85.10958078858891,-94.60978,268.54345767691564,289.7509,-238.09175486898218,-279.44714,1206.4277936807912,1206.2802
692.0,657.48737,-8.113991774183395,3.6368246,-9.252659302798987,12.507941,-3.026206242294378,-0.9475783,2.669505008883529,-15.570919,49.52301811830576,52.459877,-139.35984994646194,-146.29907,-362.77176517508553,-367.1834,-88.46318881987148,-89.401886,269.7519388694578,256.2959,-224.88631948329052,-249.73235,1188.2907343650284,1201.722
689.0,647.21655,-9.307812289609238,0.26398277,0.4414556249546896,-2.0241537,-2.019894640365028,-5.1909456,-14.599111646347,2.744302,48.22570160022856,49.733337,-142.38208176368875,-138.13606,-362.42489695707974,-370.49036,-77.18702707413914,-92.91726,249.71378636771985,257.4383,-182.80670049418865,-238.64561,1162.5421437250538,1184.441
685.0,635.2379,-29.2470762968964,0.87443113,1.9043742655262028,-2.4041417,9.144400847554925,-2.4836833,-4.343981646497785,-17.057384,46.81565288778169,48.143402,-128.60235000032068,-141.18503,-365.7929313338522,-370.26965,-99.67555516837037,-81.1638,294.2393332736966,239.20808,-248.7544893061094,-198.40623,1195.7438470627587,1159.9819
674.0,668.15393,5.670592984940724,9.224918,-18.652419652680514,3.4075298,-3.80017044748189,6.916021,-9.621727073011026,-5.020946,40.749224533369194,46.887627,-88.59536086883692,-127.3677,-376.5879503175013,-373.74463,-90.95135591332753,-104.399925,235.57901555012492,279.32272,-191.0143567882272,-258.6062,1177.4193940641837,1191.5345
672.0,633.7669,-30.190762429307597,-6.6001797,-0.17856258466506394,-10.250751,-1.6040320668286,-4.372135,-10.355453931591388,-11.836241,31.076817306645726,40.97313,-94.91585124598416,-87.121574,-379.5417263626765,-384.82297,-94.72074134354654,-95.44581,253.4400610447775,226.08463,-201.59814338795087,-206.90736,1175.0744215959912,1174.0662
699.0,638.54504,26.08061747208805,8.571671,13.11385256596972,-2.5607789,-14.458934947636632,-3.2054338,-5.9385146667422655,-11.444106,31.605828606249755,31.021614,-100.29279910943478,-93.50867,-368.57866276520747,-387.92807,-104.87303731513545,-99.28315,270.41280095330995,242.59348,-218.67282396920896,-217.60872,1180.9448943228213,1171.8972
711.0,630.7483,12.434000395562684,-5.9624953,15.609881385686107,7.800235,-10.954383315890679,-12.273913,-2.9111994708369098,-7.265966,36.12815616627833,31.521103,-79.80839581597428,-98.87391,-380.2230053209935,-376.50504,-107.01045981161586,-109.71369,272.0520442937168,258.06992,-223.71032655638632,-233.50142,1176.4476261030293,1177.4535
711.0,640.94275,7.253061203815002,-8.797922,15.960402275511234,12.063476,-2.1563550378135266,-10.56393,4.1138662997807165,-3.976998,24.669631278614265,36.178314,-85.46089455311409,-78.41151,-370.45516321856786,-388.656,-103.69601800482094,-111.90717,262.68381316483186,259.58554,-204.3713197588336,-237.7849,1165.2650710885712,1173.2139
711.0,653.6087,18.832701458749742,-5.2815647,-8.486788165544349,10.696426,-0.4144961698955191,-2.098545,1.2148542009177157,3.4860764,31.99993100322737,24.553282,-57.249611587548195,-84.18495,-385.5087252153286,-378.543,-111.38739223602236,-108.495544,251.27275319464061,251.0357,-188.82971301024372,-220.27354,1159.8386174283266,1162.7144
714.0,649.2191,3.6108357140464022,-5.548671,-7.038726121009397,-2.9842894,8.214029935167117,-2.0545907,-1.5685785827017564,0.506932,28.008572785828623,32.084682,-59.58060100447567,-55.926235,-381.6590461532596,-394.11258,-111.04461603175237,-116.35528,259.3182863617676,240.62067,-207.05627333518603,-204.54097,1169.1729807449767,1157.5294
725.0,655.7261,4.02272111912769,-0.07430549,-9.722388082085633,-5.7638636,14.22875283837295,9.0930395,4.4583122971256115,-2.5354056,23.884998598028254,28.24314,-56.51083571407767,-58.178356,-383.7021357101867,-390.1584,-105.58367626599787,-116.01291,237.0397225080067,247.98987,-160.52036989043842,-223.05287,1139.076190614267,1166.1761
734.0,670.54,32.37689006483262,2.1594167,-7.358844934831931,-2.6290264,3.1389284200239347,11.262623,15.902932936513245,4.0513997,32.171318960759464,24.15053,-56.08585353858381,-55.256294,-384.51865283562574,-392.32892,-109.12351831480447,-110.416756,255.40754982361864,227.56989,-191.34839942326968,-175.97539,1156.6240628344126,1137.9525
728.0,670.67523,-2.2769313495128727,-6.867347,-5.761593887150192,-1.986548,11.561070695757508,0.3865953,13.759134644537141,17.002892,25.973738788444116,32.567535,-37.728708188293936,-54.80799,-392.44599278076294,-393.26047,-108.50187951149195,-114.08357,269.34371817595616,244.44145,-224.278342272153,-207.10735,1167.6686659601048,1154.39
726.0,679.08417,-17.29879966852806,-0.32657275,7.089504895875229,-2.2687473,5.747228903944718,9.191232,9.702431666083491,14.161957,19.512737380565916,26.118238,-30.481130935961648,-36.64226,-387.3131415898225,-401.47803,-110.05770913167588,-113.45833,241.88859570766596,257.1573,-179.4781374051375,-238.2274,1147.6403919902375,1164.8568
726.0,683.22345,0.9333674546048467,2.7094195,-1.5599975022451285,4.2070765,12.482967506174214,3.7034836,23.81714797710532,10.482694,24.922108499336087,19.88884,-30.674653775961506,-29.534403,-384.84386784591595,-396.0512,-118.78923145775967,-114.99595,234.2013058833387,232.09012,-162.7248911272142,-195.2654,1145.5279023101896,1145.9888
726.0,702.6216,-15.823273268262023,-3.3796458,-4.416394438786767,-0.85461485,1.4138058615598728,11.720526,13.144657372725998,26.388098,26.81985618571968,25.286016,-30.52757750961479,-29.701752,-372.5283130725573,-393.6134,-121.97623591859816,-123.79663,244.91654582533613,224.95291,-191.46362827046573,-178.28752,1154.5342684960779,1143.9076
738.0,687.15106,-6.721654705273675,9.10566,3.129372348672317,-7.0005174,2.5837543058812966,0.6822714,16.83343886577051,14.252338,32.002882404109535,27.645927,-22.319986197499663,-29.658482,-383.1191756417011,-380.8083,-117.72026567928573,-126.98021,238.0628627995772,234.90854,-173.35868208107684,-207.47667,1142.8073328779872,1152.4805
749.0,702.3419,19.356004390146502,1.1981558,14.786428706948291,3.2059894,-2.0211711835443933,1.8466728,15.830217435841382,18.52465,28.16528138035067,32.891415,-19.368197323389385,-21.67101,-376.11800580181836,-391.8624,-129.0195617476576,-122.694244,259.21325332508286,228.52693,-206.48561459292725,-189.03415,1157.808286615162,1141.4099
767.0,690.46643,-1.4103120030596914,-5.9470267,17.295919893492457,9.20034,7.345834726620309,-2.9628544,12.398619355882657,17.548626,30.239183677623938,29.199068,-4.758168361426721,-18.72707,-386.20528893620093,-384.52994,-110.93352568112981,-134.05984,247.0486098608702,247.94872,-200.37347607148732,-222.6421,1152.9071158284776,1155.4385
790.0,718.0801,-15.905988927409519,0.16254291,8.640269855626151,10.122076,11.884933320023743,6.4077106,18.736897616907726,13.943218,34.4680423183562,31.163338,6.566283339640384,-3.9390812,-371.10233741882496,-395.1767,-138.73677932543492,-115.87572,243.55299843926733,236.85286,-194.3686933747268,-216.60277,1155.6584183816901,1151.0226
790.0,734.70795,-9.802469055796143,-0.29952395,6.319635881646466,6.843164,12.145600606509928,11.162031,27.307409849660456,20.112366,37.19184686791917,35.836433,0.7569685384510577,7.2995405,-368.86792548379185,-379.34256,-132.1432955135011,-143.5976,261.7549541357373,233.62129,-219.29081508609949,-210.42024,1164.970581878199,1153.493
790.0,754.19305,-28.44480900204371,3.7848353,-7.77202251426061,6.2539806,24.459667182786934,10.246799,20.700211900835303,29.630222,31.974802641259704,38.6952,3.223989620903501,1.4749855,-377.417676279012,-377.09412,-127.89762182517654,-137.11423,194.732293660038,250.29276,-89.97495316342889,-234.35387,1104.016879889953,1162.3765
790.0,757.13837,12.455049808665153,8.389695,2.0363621619978747,-2.7127345,18.19153226534454,22.750824,21.460744893325685,22.18161,31.640804486365205,33.120037,28.449436459073173,3.9028773,-381.94532127664496,-386.1431,-140.19943686774155,-132.96854,235.56718308508647,188.73949,-163.62959265590007,-105.06477,1135.899234171443,1104.943
790.0,747.1783,11.201052738208592,-5.163789,7.160689246489612,4.520702,6.57795178913036,16.57343,27.88971532769191,23.276058,41.77525887396227,32.9671,23.399620306340584,29.094921,-376.3193606332815,-390.78174,-135.0415703617838,-145.04109,252.8631685543903,226.28664,-188.9833066916203,-179.28702,1146.0672334186897,1134.733
821.0,753.6269,26.81771349553042,-7.342828,25.375049530730937,1.5645518,7.944080915681589,4.885699,27.551917687555672,30.498968,40.55953312815588,43.376324,8.024086483820426,24.022736,-361.87028387440057,-385.01666,-128.8992728569887,-139.96599,230.09996073333238,242.20746,-171.24834955912752,-204.96944,1139.347797773894,1144.3661
850.0,765.1634,15.86654261258018,-8.17825,17.530538137658045,16.880138,12.55423588516815,6.9870257,30.789880767207652,30.654558,44.072143205922764,42.00496,24.176921186754427,8.625572,-365.8838848301722,-370.08078,-139.5216848378648,-133.93423,262.40014963563226,221.12524,-221.94100290779474,-186.87482,1165.9331395624472,1137.954
869.0,781.25793,25.032775126929383,-4.9616413,15.756019117604078,10.379122,25.536619038486222,12.194029,28.938856522213985,34.434486,49.061215786395884,45.65766,29.0907442680481,24.72139,-361.53844319092,-374.3036,-134.35853148282362,-144.37747,263.506462315078,250.87419,-222.222973544486,-236.47768,1163.8122520899449,1163.1174
889.0,804.52075,20.514452896743506,-9.340831,29.933738861638414,10.470628,23.981684016704836,24.373903,33.797511966096955,31.36529,56.12119715405636,50.6861,47.28552817633596,29.647562,-371.7549945809768,-369.84207,-132.25382122806303,-139.2943,241.29050156721362,251.84886,-187.30207752210586,-236.62279,1149.5462807889533,1161.2284
889.0,841.0685,-7.951687513330226,-3.1014113,11.740578798247261,18.488228,30.08727849067323,23.330873,42.39276252986335,37.582542,62.89618995648383,58.414417,42.32932348093829,48.179943,-379.5644358890653,-380.55487,-125.82835319975567,-137.22498,271.5890139392683,231.56325,-222.0979294380614,-203.31462,1162.2318984598721,1147.7051
889.0,850.368,-1.5668624590367985,-2.309991,-6.725916635135862,9.285585,26.57696994524361,28.075829,40.3566402486102,44.27289,60.251810752046445,65.05279,66.43977930794853,43.203053,-362.7133726709557,-388.76675,-136.8666345875912,-130.89381,233.0639853661694,259.22974,-180.82779597773424,-236.45836,1138.6259189875357,1159.677
913.0,846.0139,-3.0471632764756613,-0.91490304,4.568231796861805,-3.672121,37.3669272906862,26.27703,55.14102435873236,42.28551,63.83305509137132,62.488396,59.260501730179755,68.03052,-364.65107682394046,-371.13776,-137.87324607515083,-141.75122,240.91963445877502,223.98093,-176.93363941805592,-196.95822,1145.16270134553,1137.3857
1011.0,892.6612,44.25937034554579,4.9682097,28.33618762423288,3.6352694,23.117751808700504,36.24151,52.67750399849904,54.921265,72.20481248594002,66.077805,75.96080878576916,60.9444,-368.97046438008664,-373.36377,-130.9618518792553,-142.7529,251.1219748406839,231.22649,-198.85718228623907,-192.79616,1152.2197186354672,1143.5591
1031.0,903.52106,19.774974956043085,-3.3563797,42.494130769872484,17.992073,44.184313308485706,21.312555,65.64357444964784,53.607872,77.86877730063163,74.580956,55.580551022692845,77.390205,-354.5183691767047,-377.84024,-126.8459439258036,-135.97365,271.7037681265618,240.59608,-245.0369930433312,-214.95955,1179.0618371449937,1150.1711
1032.0,938.0803,12.25368031041511,-11.410016,41.12623899644094,24.404995,40.709228708807274,39.18131,63.04452718960057,63.93591,90.64753469936436,80.5042,80.86377880498524,57.218544,-361.90122385455214,-362.9523,-127.7828711116649,-131.9138,248.44329998386095,259.2879,-199.20755318903477,-255.7741,1161.0411438809747,1175.5977
985.0,977.818,-47.7579511026922,-1.4887121,2.1521509043562457,27.38156,53.50632877717692,36.95295,75.34630086372535,61.96515,95.71152365506101,93.34271,95.63888684623231,82.14549,-362.4830548294124,-370.6119,-124.5946756159562,-132.85837,246.7389609145571,238.2218,-189.923720645971,-215.68227,1146.8459631685776,1158.4496
985.0,1005.3865,1.728109031654425,7.8032193,-27.200402147478684,4.103088,10.661197416131458,50.18431,69.6807020458443,73.38695,101.24749159665977,98.41093,106.16343730830012,96.622856,-362.0690026133083,-371.33783,-127.3608059522779,-129.65169,250.22339380737407,236.61414,-217.93739247252657,-205.87721,1172.9708707639466,1145.1277
985.0,957.2974,20.597969467827102,7.7321806,-20.562964074517676,-16.138649,-4.573148033027021,14.162303,59.31602516116326,67.79828,109.41130231486504,103.90232,116.96781155716455,106.94285,-363.6641757501174,-371.0095,-124.89062303238477,-132.45067,242.87619843264616,239.70412,-197.59166267094724,-233.16039,1161.1410280593445,1169.8146
985.0,945.12555,26.794916367825028,1.756749,-9.377030015826007,-16.269775,-7.8043954638600574,-3.4973514,61.61375605881385,58.85023,103.35825751530443,111.55839,114.55554174391281,117.53166,-353.8521988619233,-372.75314,-128.99641611764554,-129.94432,247.1996607365821,232.99614,-205.12634318989194,-213.73058,1164.8027319007372,1158.6276
936.0,947.2756,-34.80232219282565,-3.8014717,-1.0622599667508712,-3.833715,-22.768382126395448,-7.80085,48.896517512024914,60.89329,105.01729606071304,105.61789,128.15625077408663,115.10501,-353.70720175014725,-362.46472,-131.58384711573893,-134.05186,246.21563730555016,236.9839,-185.1245798243258,-221.35713,1144.1986050711353,1161.9852
940.0,946.49414,-1.1619955763441834,6.7167377,-24.563330183048365,-4.411275,-33.86098528251342,-20.483545,20.4710393160592,50.285564,108.60042414005258,107.21666,135.45266299565105,128.46475,-359.63961225540817,-362.4322,-120.42368478571174,-136.5795,251.14148388099707,236.15404,-189.86662543660282,-201.01704,1141.478115080806,1142.58
974.0,912.3613,28.56371072464547,3.1527517,12.904511779892182,-12.0056505,-29.10912652377739,-30.457443,14.234450676366079,24.992899,98.23635111882179,110.32676,137.88917898897486,135.72156,-352.42410774415004,-368.71854,-131.97595306236065,-125.44328,252.54094483340006,240.67395,-194.45277652460737,-206.02864,1153.9815194296566,1140.147
1013.0,918.19104,29.01142744100823,-3.5403664,21.54095582602336,7.457894,-9.950091094950563,-26.474586,0.49387082146039335,17.657963,91.57126407907882,100.09335,162.78883291338772,138.06075,-352.8540565121157,-361.29968,-128.65641120455433,-136.9705,267.1840136745935,241.93706,-225.99514791181707,-210.66722,1164.274169718913,1151.9364
1013.0,933.01227,-14.281323100015312,-8.827866,25.127645264560062,14.984815,7.488973253525227,-13.574779,4.684442613283954,2.6202147,102.11711746904072,93.23202,150.28611579954986,162.86575,-352.94146800393844,-361.73016,-126.08608922466622,-133.72182,264.94139683471354,255.22882,-223.17924666503592,-239.8278,1160.224980786006,1161.7631
1013.0,957.03125,-6.189684862570902,-3.2094183,15.605497438287761,17.916706,13.119705254821099,1.8866894,-7.163058282207217,6.193467,116.98559011534226,103.512276,138.51693972626768,150.3135,-342.86192637564926,-361.83298,-121.00622348200392,-131.17052,232.8193660409713,253.23138,-173.7817963112701,-237.56389,1149.819269901946,1157.754
1026.0,977.8888,29.846712490220806,0.66657555,2.4933687919615286,11.50698,25.165512274859463,11.457943,1.3589626520091396,-6.7791424,95.356897816426,117.939186,169.83302076688653,138.67381,-347.4122691042133,-351.50507,-133.4565257368202,-126.02696,274.4182560670177,223.6948,-226.11210112707298,-189.61003,1164.3886814520947,1147.8707
1043.0,978.3716,15.636061295966382,-6.431622,6.723284809051526,3.02748,22.236424892240432,24.942776,2.2196241616635923,1.5076278,104.22848078513857,96.55185,172.27377893665775,169.73769,-344.90050788034654,-356.2285,-125.17902498090167,-138.43,265.23912074078595,261.77353,-244.2493272302967,-239.8503,1178.7905613398877,1161.771
1032.0,994.8498,8.52755879201636,-1.6669605,-12.167238772837095,5.4526215,21.59393240788257,22.556015,-6.572695746254218,1.555579,96.38743165255956,105.29719,184.69233727927332,172.11359,-345.4812806769138,-353.706,-104.7251556208118,-130.24664,259.2743265405883,253.49301,-213.0814701972066,-255.37437,1146.4276470337143,1175.3757
1032.0,987.86084,32.63703485802634,-1.9358382,-2.6173169264331624,-7.3781943,15.242739276448678,23.019281,-4.408498593105515,-7.4103203,92.53054506905994,97.338165,182.43474700993065,184.5222,-339.2479886579599,-354.41025,-136.70615513825302,-109.54647,248.50388666375673,248.12463,-182.67883224205838,-229.15819,1151.8068323010984,1144.6958
1040.0,974.76227,-6.174279989105931,-11.509416,-18.800656906562708,-1.6039569,15.56633326745499,18.152678,3.0758280116993544,-6.044489,77.64887901481366,93.58103,192.4812425820241,182.26805,-333.6176870830936,-347.91364,-122.01422979199421,-141.62502,222.80443344279192,238.2753,-157.31673161753517,-198.58328,1138.8512735618256,1149.765
1040.0,991.7282,-0.34059229238916827,5.5924683,11.78821458983973,-14.091056,12.842789401732924,16.177805,5.118946666258532,2.8639297,77.82255705672425,79.09371,184.98741532076122,192.34012,-318.0845241633561,-342.17203,-132.5511401823568,-127.05058,209.94150695597062,214.42232,-123.96628671232091,-172.88548,1116.0112443098856,1137.437
1040.0,1012.6736,10.754548662318504,7.1266,-5.789448659626417,6.3991175,10.266965737052347,14.327062,5.058298764844053,4.93082,70.51509159934062,79.13116,193.11641948305382,184.73875,-316.76366500160657,-325.98816,-128.02465299287917,-137.53455,251.01297497265568,202.659,-207.9748372471948,-139.13857,1157.2645939558201,1116.0223
1041.0,988.7711,-6.560632347880228,0.6005105,7.247478098288136,-5.8411098,2.064500595565866,11.234313,-5.273991770992726,5.0184307,83.94110190126555,71.6142,192.51886084318323,192.9289,-316.61643704944765,-324.72278,-132.94175696502242,-133.10338,241.3639231046068,240.50296,-175.3894461328362,-224.29689,1140.5997638683523,1154.8359
1049.0,994.3225,26.74936741023044,1.0386299,-4.30485988572066,5.6441884,-1.2294571942807344,-0.37449753,6.318600584455763,-6.2285876,72.40790311424045,84.840324,200.97078340790813,192.32352,-312.5939085570324,-324.6507,-135.74895537069744,-137.92323,252.11990569467196,231.69296,-189.61316707590825,-191.3504,1147.5952808797524,1139.3103
1059.0,994.1442,-1.3335955410534688,-3.4797726,4.9171999102774295,-2.9018998,14.831487439164794,-0.70748454,7.317255675557436,6.6145844,63.89632254688182,73.354256,214.08982563735412,200.77766,-314.16044726298094,-320.56064,-142.8374456667148,-140.67386,254.39279745211195,241.54918,-210.76000275499987,-205.66118,1166.1500620400361,1145.8334
1068.0,1013.1044,3.445804881206641,-2.0354722,21.95918555064669,4.4181747,-1.2788657628637783,14.493983,3.4883092676762706,7.409201,61.580584158164925,64.6417,205.5098468035383,214.01552,-297.4028897667543,-322.21738,-134.830284526234,-147.67418,252.79789100274584,243.58699,-198.7942711528434,-226.88857,1151.718055492425,1163.3544
1066.0,1016.3601,-6.279056790996483,1.0854896,12.930505168264089,14.848149,-5.4467617556511865,-2.7401946,6.931309533266264,3.462495,67.08010654618339,62.381554,219.15997230996703,205.34131,-300.2963957778897,-304.99393,-140.47848096656065,-139.77066,256.8750827876281,242.20186,-197.49397665946285,-215.08867,1147.323812461518,1149.6327
1066.0,1016.2408,2.661244772599014,-4.092168,-3.7638565845147216,9.029968,7.559195682734093,-6.9506693,5.33981650741123,6.5922894,54.684526181297755,67.9351,225.07124753429196,219.196,-283.2684631471727,-308.06516,-133.8853265413838,-145.33864,224.731497376695,245.85193,-172.73473941491235,-213.53725,1140.5068437099617,1145.6194
